Customers,ID,Number of Users,Invoice Date,Invoice #,Year,Month,Invoice Amount,Subscription,2021 Prediction,Lost Customer,Customers Status,Account Code ,Dates of service ,Address,State,Lat,Long
St. Thomas Aquinas College,281,50.0,1/26/21,NB012621A,2021,January,$750.00,1 Year,,,Returning,4700-0-00-00000-00-0000,1 yr Subscription 1/31/2021 to 1/31/2022,"125 NY-340, Sparkill, NY 10976",NY,41.027843,-73.92519300000001
Stanford University/SCALE,282,20.0,11/29/18,163,2018,November,"$1,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 11/27/18 to 11/30/19,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
Stanford University/SCALE,282,20.0,2/6/19,174,2019,February,"$1,250.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 1/31/19 to 1/31/20,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
Stanford University/SCALE,282,20.0,7/2/19,203,2019,July,$170.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/18 to 09/30/19,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
Stanford University/SCALE,282,20.0,11/1/19,234,2019,November,$860.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/1/19 to 10/31/20,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
Stanford University/SCALE,282,20.0,1/14/20,253,2020,January,$250.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/1/2019 to 10/31/2020,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
Stanford University/SCALE,282,17.0,5/1/20,NB050120,2020,May,$476.00 ,1 Year,$646.00 ,2020.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 11/1/2019 to 10/31/2020,"485 Lasuen Mall, Rm. 306, Stanford, CA 94305",CA,37.426347,-122.168351
State Fair Community College,283,100.0,11/6/20,NB110620,2020,November,"$6,000.00",3 Years,,,New,4700-0-00-00000-00-0000,3 yr Subscription 1/1/2021 to 12/31/2023,"3201 W. 16th Street, Sedalia, MO  65301",MO,38.699025,-93.268202
State University of NY Potsdam,284,500.0,6/26/15,AJ503,2015,June,"$6,500.00 ",1 Year,,2016.0,New,4700-0-00-00000-32-0000,1 Year Subscription 6/1/15 to 6/30/16,"44 Pierrepont Ave, Potsdam, NY 13676",NY,44.663779999999996,-74.978409
SUNY College at Brockport,285,150.0,4/1/20,NB040120A,2020,April,$750.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/27/2020 to 6/30/2020,"350 New Campus Dr., Brockport, NY 14420",NY,43.209990999999995,-77.95217
SUNY College of Oneonta,286,182.0,3/27/20,NB032720A,2020,March,$455.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"108 Ravine Parkway, Oneonta, NY 13820",NY,42.467927,-75.061262
SUNY College of Oneonta,286,350.0,6/29/20,NB062920A,2020,June,"$2,500.00 ",6 Months,"$2,500.00 ",2020.0,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/1/2020 to 12/31/2020,"108 Ravine Parkway, Oneonta, NY 13820",NY,42.467927,-75.061262
SUNY Erie Community College,287,50.0,4/15/20,NB041520B,2020,April,$650.00 ,3 Months,,2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"121 Ellicott Street, Buffalo, NY 14203",NY,42.881777,-78.872598
SUNY Plattsburgh,288,30.0,4/15/20,NB041520F,2020,April,$450.00 ,3 Months,,2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 4/13/2020 to 7/13/2020,"101 Broad St, Plattsburgh, NY 12901",NY,44.694415,-73.466024
Swarthmore College,289,13.0,3/18/20,NB031820A,2020,March,$412.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/17/2020 to 6/30/2020,"500 College Ave, Swarthmore, PA  19081",PA,39.906112,-75.352001
Swarthmore College,289,13.0,4/8/20,NB040820A,2020,April,$130.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 3/17/2020 to 6/30/2020,"500 College Ave, Swarthmore, PA  19081",PA,39.906112,-75.352001
Swarthmore College,289,10.0,6/29/20,NB062920,2020,June,"$1,600.00 ",1 Year,"$1,600.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 7/1/2020 to 6/30/2021,"500 College Ave, Swarthmore, PA  19081",PA,39.906112,-75.352001
Syracuse University,290,800.0,4/7/20,NB040720A,2020,April,"$1,375.00 ",3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 4/1/2020 to 6/30/2020,"800 University Avenue, Syracuse, NY  13210",NY,43.041453000000004,-76.13467800000001
Syracuse University,290,400.0,7/2/20,NB070220,2020,July,"$2,750.00 ",6 Months,"$2,750.00 ",2020.0,Returning,4700-0-00-00000-00-0000,6 Months Subscription 7/1/2020 to 12/31/2020,"800 University Avenue, Syracuse, NY  13210",NY,43.041453000000004,-76.13467800000001
Tacoma Public Schools,291,85.0,6/16/20,NB061620A,2020,June,"$5,500.00 ",3 Years,,,New,4700-0-00-00000-00-0000,3 Years Subscription 11/2/2020 to 11/30/2023,"PO Box 1357, Tacoma, WA 98401",WA,47.252981,-122.437398
TAOS Municipal School District,292,51.0,8/21/18,143,2018,August,$510.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/1/18 to 8/31/19,"310 Camino De La Placita Taos, NM 87571",NM,36.409388,-105.57590900000001
TAOS Municipal School District,292,51.0,9/24/19,223,2019,September,$510.00 ,1 Year,,2020.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,"310 Camino De La Placita Taos, NM 87571",NM,36.409388,-105.57590900000001
Teach for America Kansas City,293,100.0,5/22/17,31,2017,May,$750.00 ,1 Year,,2018.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"2000 Baltimore Ave Ste 300, Kansas City, MO 64108",MO,39.088975,-94.58516
Teach for America Kansas City,293,100.0,6/1/16,AJ527,2016,June,$750.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 6/1/16 to 5/31/17,"2000 Baltimore Ave Ste 300, Kansas City, MO 64108",MO,39.088975,-94.58516
"Teachers College, Columbia University",294,500.0,4/1/20,NB040120,2020,April,"$1,625.00 ",3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/31/2020 to 6/30/2020,"525 W. 120th Street, New York, NY  10027",NY,40.810103000000005,-73.960643
"Teachers College, Columbia University",294,350.0,9/11/20,NB091120L,2020,September,"$5,000.00 ",1 Year,"$5,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 9/11/2020 to 9/30/2021,"525 W. 120th Street, New York, NY  10027",NY,40.810103000000005,-73.960643
"Temple University, Tyler School of Art and Architecture",295,70.0,8/13/20,NB081320B,2020,August,$550.00 ,3 Months,$550.00 ,2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 8/24/2020 to 12/7/2020,"210 Front Desk, Philadelphia, PA  19122",PA,39.977129999999995,-75.13381
Tennessee Wesleyan University,296,125.0,3/26/20,NB032620C,2020,March,$687.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"204 E College Street, Athens, TN  37303",TN,35.445271000000005,-84.59259300000001
Tennessee Wesleyan University,296,150.0,12/17/20,NB121720A,2020,December,$750.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 12/16/2020 to 3/31/2021,"204 E College Street, Athens, TN  37303",TN,35.445271000000005,-84.59259300000001
Texas A&M University,297,2000.0,4/29/20,NB042920,2020,April,"$21,500.00 ",1 Year,"$21,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 5/5/2020 to 5/5/2021,"College Station, TX 77843",TX,30.61102,-96.35275
Texas State University,298,500.0,9/8/20,NB090820C,2020,September,"$6,000.00 ",1 Year,"$6,000.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 8/31/2021,"College Station, TX 77843",TX,30.61102,-96.35275
The Citadel Zucker Family School of Education,299,100.0,9/1/20,NB090120M,2020,September,$625.00 ,3 Months,"$6,625.00 ",,New,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/31/2020,"2 Lee Ave., Charleston, SC  29409",SC,32.7957,-79.961416
The Citadel Zucker Family School of Education,299,50.0,9/22/20,NB092220A,2020,September,$125.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/31/2020,"2 Lee Ave., Charleston, SC  29409",SC,32.7957,-79.961416
The Citadel Zucker Family School of Education,299,150.0,1/11/21,NB011121A,2021,January,$750.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/1/2021 to 4/30/2021,"2 Lee Ave., Charleston, SC  29409",SC,32.7957,-79.961416
The College of Wooster,300,172.0,8/17/20,NB081720,2020,August,"$1,610.00 ",6 Months,"$1,610.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 19/8/2020 to 19/2/2021,"930 College Mall, Wooster, OH  44691",OH,40.809133,-81.936777
The State University of New York (SUNY),301,3200.0,3/25/20,NB032520G,2020,March,"$13,920.00 ",3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"State University Plaza-Albany, NY 12246",NY,42.648053999999995,-73.749797
The State University of New York (SUNY),301,6271.0,10/20/20,NB102020A,2020,October,"$16,052.00 ",3 Months,"$14,986.00 ",,Returning,4700-0-00-00000-00-0000,3 Months Subscription 8/20/2020 to 12/12/2020,"State University Plaza-Albany, NY 12246",NY,42.648053999999995,-73.749797
The State University of New York (SUNY),301,5223.0,1/6/21,NB010621A,2021,January,"$26,865.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/1/2021 to 06/30/2021,"State University Plaza-Albany, NY 12246",NY,42.648053999999995,-73.749797
The Support Network,302,30.0,6/15/20,NB061520,2020,June,"$1,800.00 ",1 Year,"$1,800.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 7/31/2020 to 07/31/2021,"3303 Wilshire Blvd, 10th Floor, Los Angeles, CA  90010",CA,34.062015,-118.294481
The University of New Orleans,303,100.0,3/25/20,NB032520A,2020,March,$625.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"3480 Bicentennial Education Building, New Orleans, LA  70148",LA,30.03503,-90.04316
The University of New Orleans,303,150.0,8/25/20,NB082520I,2020,August,"$3,000.00 ",1 Year,"$3,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"3480 Bicentennial Education Building, New Orleans, LA  70148",LA,30.03503,-90.04316
The University of Southern Mississippi,304,50.0,6/12/20,NB061220,2020,June,"$2,000.00 ",1 Year,"$2,000.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 6/15/2020 to 06/30/2021,"118 College Dr, Hattiesburg, MS 39406",MS,31.327810999999997,-89.332063
"The University of Tennessee, Knoxville",305,300.0,6/23/20,NB062320,2020,June,"$3,500.00 ",1 Year,"$3,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 7/1/2020 to 6/30/2021,"337 Claxton Complex, Knoxville, TN 37996",TN,35.953540000000004,-83.9272
The University of Texas at Tyler,306,100.0,8/25/20,NB082520G,2020,August,"$1,250.00 ",6 Months,"$1,250.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 9/4/2020 to 1/31/2021,"3900 University Blvd, Tyler, TX  75799",TX,32.314909,-95.254302
The University of Texas at Tyler,306,71.0,9/13/20,NB091320E,2020,September,$355.00 ,6 Months,$355.00 ,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 09/4/2020 to 01/31/2021,"3900 University Blvd, Tyler, TX  75799",TX,32.314909,-95.254302
Thiel College,307,50.0,9/11/20,NB091120E,2020,September,$500.00 ,3 Months,$500.00 ,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/10/2020 to 12/10/2020,"75 College Avenue, Greenville, PA  16125",PA,41.412636,-80.382316
Thiel College,307,50.0,1/22/21,NB012221D,2021,January,"$1,000.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/11/2021 to 06/30/2021,"75 College Avenue, Greenville, PA  16125",PA,41.412636,-80.382316
Thomas College,308,100.0,9/1/20,NB090120H,2020,September,$625.00 ,3 Months,$625.00 ,,New,4700-0-00-00000-00-0000,3 Months Subscription 10/1/2020 to 12/31/2020,"180 W. River Road, Waterville, ME  04901",ME,44.525034999999995,-69.664749
Thomas College,308,100.0,1/7/21,NB010721C,2021,January,"$1,250.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/7/2021 to 06/30/2021,"180 W. River Road, Waterville, ME  04901",ME,44.525034999999995,-69.664749
Troy University,309,400.0,4/9/20,NB040920E,2020,April,"$5,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Troy University,309,200.0,5/1/20,NB050120A,2020,May,"$2,059.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Troy University,309,200.0,6/26/20,NB062620A,2020,June,"$2,058.80 ",1 Year,"$3,205.93 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Tuscaloosa City Schools,310,1000.0,6/15/16,AJ533,2016,June,"$13,650.00 ",3 Years,,2019.0,New,4700-0-00-00000-00-0000,3 Years Subscription 6/3/16 to 5/31/19,"1210 21st Avenue, Tuscaloosa, AL 35401",AL,33.203634,-87.56214399999999
UAB Regional In Service Centers,311,4850.0,6/15/17,41,2017,June,"$50,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 6/14/17 to 6/30/18,"901 13th St S, Birmingham, AL 35294",AL,33.498228999999995,-86.8073
UAB Regional In Service Centers,311,4850.0,3/1/19,178,2019,March,"$50,000.00 ",1 Year,,2019.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/18 to 09/30/19,"901 13th St S, Birmingham, AL 35294",AL,33.498228999999995,-86.8073
UIC Council on Teacher Education,312,200.0,1/6/21,NB010621,2021,January,"$3,500.00",1 Year,,,New,4700-0-00-00000-00-0000,1 yr Subscription 1/11/2021 to 1/31/2022,"1333 Halsed Suite 205, Chicago, IL  60607",IL,41.864437,-87.64665699999999
Union University,313,100.0,5/1/18,122,2018,May,"$3,100.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 4/20/18 to 4/30/19,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
Union University,313,100.0,4/15/19,183,2019,April,"$2,100.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/30/19 to 4/30/20,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
Union University,313,100.0,4/20/20,NB042020,2020,April,"$1,600.00 ",1 Year,"$1,600.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 4/30/2020 to 4/30/2021,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
University of Alabama,314,4700.0,6/13/16,AJ532,2016,June,"$50,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 05/01/2016 to 12/17/17,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Alabama,314,4700.0,3/19/18,102,2018,March,"$50,000.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/17 to 9/30/18,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Alabama,314,4700.0,4/8/20,NB040820,2020,April,"$50,000.00 ",1 Year,"$50,000.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 10/1/2020 to 9/30/2021,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Arkansas,315,500.0,10/9/20,NB100920,2020,October,"$3,250.00 ",6 Months,"$3,250.00 ",,New,4700-0-00-00000-00-0000,6 Months Subscription 10/7/2020 to 4/7/2021,"114 Peabody Hall, Fayetteville, AR 72701",AR,36.075540000000004,-94.17729
University of California Berkeley,316,25.0,9/8/20,NB090820Q,2020,September,$875.00 ,6 Months,$875.00 ,,New,4700-0-00-00000-00-0000,6 Months Subscription 9/4/2020 to 2/28/2021,"2121 Berkeley Way West, Berkeley, CA  94720",CA,37.873473,-122.267649
"University of California, Davis",317,173.0,3/30/20,NB033020,2020,March,$807.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/27/2020 to 6/30/2020,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",317,130.0,6/7/20,NB050720,2020,June,"$2,882.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 5/4/2020 to 4/30/2021,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",317,200.0,9/11/20,NB091120H,2020,September,$875.00 ,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 10/1/2020 to 12/31/2020,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",317,200.0,12/2/20,NB120220,2020,December,"$1,750.00 ",6 Months,"$1,750.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/1/2021 to 6/31/2021,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Riverside",318,75.0,11/16/18,159,2018,November,"$1,750.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 11/15/18 to 11/30/19,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside",318,75.0,11/18/19,240,2019,November,"$1,250.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 12/31/19 to 12/31/20,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside",318,75.0,6/17/20,NB061720,2020,June,$500.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 12/31/2019 to 12/31/2020,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside",318,75.0,11/4/20,NB110420A,2020,November,"$2,250.00 ",1 Year,"$2,250.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 12/31/2020 to 12/31/2021,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
University of Central Arkansas,319,50.0,5/15/19,186,2019,May,"$1,000.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 5/13/19 to 5/31/19,"201 Donaghey Avenue, Conway, AR  72035",AR,35.079817,-92.455656
University of Central Arkansas,319,50.0,8/6/20,NB080620B,2020,August,"$1,000.00 ",6 Months,"$1,000.00 ",,Returning,4700-0-00-00000-00-0000,6 Months Subscription 9/15/2020 to 9/30/2021,"201 Donaghey Avenue, Conway, AR  72035",AR,35.079817,-92.455656
University of Central Oklahoma,320,134.0,9/11/20,NB091120K,2020,September,$700.00 ,3 Months,$700.00 ,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/10/2020 to 12/10/2020,"100 N. University Dr., Edmond, OK  73034",OK,35.655193,-97.471413
University of Central Oklahoma,320,300.0,1/22/21,NB012221C,2021,January,"$1,125.00",3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/1/2021 to 4/30/2021,"100 N. University Dr., Edmond, OK  73034",OK,35.655193,-97.471413
University of Detroit Mercy Lib,321,100.0,6/10/16,AJ531,2016,June,$750.00 ,1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 6/1/16 to 5/31/17,"4001 W McNichols Rd, Detroit, MI 48221",MI,42.414840000000005,-83.137876
University of Detroit Mercy Lib,321,100.0,5/8/17,24,2017,May,$750.00 ,1 Year,,2017.0,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/1/17 to 5/31/17,"4001 W McNichols Rd, Detroit, MI 48221",MI,42.414840000000005,-83.137876
University of Georgia,322,300.0,9/21/20,NB092120D,2020,September,"$4,500.00 ",1 Year,"$4,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/18/2020 to 9/30/2021,"Athens, GA 30602",GA,33.945302000000005,-83.374948
University of Guam,323,50.0,3/26/20,NB032620B,2020,March,$250.00 ,3 Months,,2020.0,New,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"205A Luna Ave., Agana Heights, GU 96910",GU,13.469559,144.74388100000002
University of Hawaii at Manoa,324,20.0,3/30/20,NB033020A,2020,March,$425.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 3/30/2020 to 6/30/2020,"1776 University Avenue, Everly 121, Honolulu, HI  96822",HI,21.297989,-157.822518
University of Hawaii at Manoa,324,153.0,8/20/20,NB082020,2020,August,"$3,030.00 ",1 Year,"$3,030.00 ",,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/19/2020 to 8/31/2021,"1776 University Avenue, Everly 121, Honolulu, HI  96822",HI,21.297989,-157.822518
University of Holy Cross (LA),325,75.0,6/7/17,35,2017,June,"$4,500.00 ",2 Years,,2019.0,New,4700-0-00-00000-00-0000,2 Years Subscription 6/30/17 to 6/30/19,"4123 Woodland Drive, New Orleans, LA 70131",LA,29.912260999999997,-89.995129
University of Illinois at Urbana-Champaign,326,98.0,9/8/20,NB090820I,2020,September,"$2,480.00 ",1 Year,"$2,480.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/4/2020 to 8/31/2021,"1310 Sixth Street, Champaign, IL  61820",IL,40.102105,-88.229667
University of Illinois Springfield,327,75.0,7/10/20,NB071020,2020,July,"$2,250.00 ",1 Year,"$2,250.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 7/10/2020 to 6/30/2021,"One University Plaza, Springfield IL  62703",IL,39.729471000000004,-89.616833
University of Illinois Springfield,327,,1/21/21,NB012121A,2021,January,$300.00,1 Year,,,Returning,4700-0-00-00000-00-0000,1 yr Subscription 7/10/2020 to 6/30/2021,"One University Plaza, Springfield IL  62703",IL,39.729471000000004,-89.616833
University of Kentucky Libraries,328,250.0,1/12/16,AJ511,2016,January,"$3,500.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription01/06/16 to 06/30/17,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
University of Kentucky Libraries,328,200.0,5/11/16,AJ522,2016,May,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 5/10/16 to 6/30/2017,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
University of Kentucky Libraries,328,200.0,5/17/17,30,2017,May,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
University of Kentucky Libraries,328,200.0,6/8/18,137,2018,June,"$3,500.00 ",1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 6-30-18 to 6/30/19,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
University of Kentucky Libraries,328,200.0,6/1/20,NB060120,2020,June,"$4,800.00 ",3 Years,,,Returning,4700-0-00-00000-00-0000,3 Years Subscription 6/1/2020 to 05/31/2023,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
"University of Kentucky, IHE Special Education Consortium",329,200.0,7/23/20,NB072320B,2020,July,"$3,500.00 ",1 Year,"$8,300.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
"University of Kentucky, IHE Special Education Consortium",329,50.0,9/13/20,NB091320H,2020,September,$500.00 ,1 Year,,,Returning,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014000000004,-84.396001
University of La Verne,330,550.0,7/27/20,NB072720,2020,July,"$7,000.00 ",1 Year,"$7,000.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 7/26/2020 to 7/31/2021,"1950 3rd St., La Verne, CA  91750",CA,34.100836,-117.77346000000001
University of Louisiana at Lafayette,331,200.0,9/12/20,NB091220B,2020,September,$875.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 9/8/2020 to 11/8/2020,"P.O. Box 43519, Lafayette, LA  70507",LA,30.284753000000002,-92.025255
University of Louisiana at Lafayette,331,205.0,1/22/21,NB012221B,2021,January,$887.00,3 Months,,,Returning,4700-0-00-00000-00-0000,3 Mo Subscription 2/1/2021 to 4/30/2021,"P.O. Box 43519, Lafayette, LA  70507",LA,30.284753000000002,-92.025255
University of Louisiana at Monroe,332,25.0,9/27/17,68,2017,September,"$1,750.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 9/30/17 to 9/30/18,"700 University Avenue, Monroe, LA 72109           ",LA,32.527899,-92.074492
University of Louisiana at Monroe,332,150.0,6/2/20,NB060220,2020,June,"$2,250.00 ",3 Months,,2020.0,Returning,4700-0-00-00000-00-0000,3 Months Subscription 7/1/2020 to 09/30/2020,"700 University Avenue, Monroe, LA 72109           ",LA,32.527899,-92.074492
University of Louisville,333,300.0,10/16/20,NB101620A,2020,October,"$4,500.00 ",1 Year,"$4,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 10/6/2020 to 10/5/2021,"1905 South 1st Street, Louisville, KY 40292",KY,38.219491,-85.757346
University of Lynchburg,334,60.0,7/31/20,NB073120,2020,July,$525.00 ,3 Months,,,New,4700-0-00-00000-00-0000,3 Months Subscription 8/12/2020 to 11/20/2020,"1501 Lakeside Drive, Lynchburg, VA  24501",VA,37.399234,-79.184348
University of Lynchburg,334,95.0,8/11/20,NB081120B,2020,August,$237.50 ,3 Months,$237.50 ,,Returning,4700-0-00-00000-00-0000,3 Months Subscription 8/12/2020 to 11/20/2020,"1501 Lakeside Drive, Lynchburg, VA  24501",VA,37.399234,-79.184348
University of Lynchburg,334,80.0,12/21/20,NB122120,2020,December,"$1,115.00",6 Months,,,Returning,4700-0-00-00000-00-0000,6 Months Subscription 1/1/2021 to 06/30/2021,"1501 Lakeside Drive, Lynchburg, VA  24501",VA,37.399234,-79.184348
University of Maryland Baltimore County,335,100.0,9/30/20,NB093020,2020,September,"$2,500.00 ",1 Year,"$2,500.00 ",,New,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"Baltimore, MD 21250                  ",MD,39.260736,-76.713095
University of Maryland College of Education,336,97.0,7/30/20,NB073020B,2020,July,"$1,470.00 ",1 Year,,,New,4700-0-00-00000-00-0000,1 Year Subscription 8/8/2020 to 7/31/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.94730600000001
